id,date,store_nbr,family,sales,onpromotion
1412728,2015-03-06,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
115568,2013-03-06,51,BEAUTY,1.0,0
1081261,2014-08-31,47,HOME AND KITCHEN II,0.0,0
506594,2013-10-12,23,FROZEN FOODS,160.0,0
1262982,2014-12-11,46,CELEBRATION,21.0,0
2416384,2016-09-20,9,PERSONAL CARE,472.0,11
278995,2013-06-06,37,GROCERY II,42.0,0
1600943,2015-06-20,29,HARDWARE,0.0,0
1332909,2015-01-20,9,CELEBRATION,0.0,0
1136278,2014-10-01,40,"LIQUOR,WINE,BEER",101.0,0
2036433,2016-02-20,48,BEVERAGES,6110.0,6
1381380,2015-02-17,19,AUTOMOTIVE,9.0,0
66812,2013-02-07,33,LAWN AND GARDEN,0.0,0
822023,2014-04-08,23,PET SUPPLIES,0.0,0
1854502,2015-11-09,43,BABY CARE,0.0,0
1725891,2015-08-29,34,MEATS,188.519,0
948063,2014-06-18,10,CELEBRATION,0.0,0
2035026,2016-02-19,9,HOME AND KITCHEN I,23.0,0
1581776,2015-06-09,40,LAWN AND GARDEN,0.0,0
946414,2014-06-17,14,CLEANING,708.0,0
1165033,2014-10-17,48,BABY CARE,0.0,0
2912599,2017-06-27,31,LADIESWEAR,2.0,0
1842559,2015-11-02,9,BOOKS,0.0,0
2131700,2016-04-14,20,SEAFOOD,5.96,0
2639873,2017-01-25,3,BREAD/BAKERY,1362.244,16
1793756,2015-10-06,39,DAIRY,544.0,0
207325,2013-04-27,26,LADIESWEAR,0.0,0
850677,2014-04-24,28,BEVERAGES,672.0,1
1023472,2014-07-30,26,EGGS,36.0,0
1256604,2014-12-08,17,PRODUCE,891.586,0
2584609,2016-12-24,29,HOME AND KITCHEN II,48.0,5
381917,2013-08-03,25,DAIRY,342.0,0
1246377,2014-12-02,30,AUTOMOTIVE,6.0,0
25623,2013-01-15,28,HOME AND KITCHEN I,0.0,0
2526065,2016-11-21,36,HARDWARE,2.0,0
2868694,2017-06-02,5,BOOKS,0.0,0
1572264,2015-06-04,24,GROCERY I,3207.0,7
1787283,2015-10-02,8,BEVERAGES,5104.0,6
831305,2014-04-13,34,BEAUTY,4.0,0
1631780,2015-07-07,43,PREPARED FOODS,79.0,0
2551745,2016-12-05,7,LAWN AND GARDEN,53.0,0
2706239,2017-03-03,41,DAIRY,598.0,36
2930896,2017-07-07,45,BABY CARE,0.0,0
554717,2013-11-08,23,LAWN AND GARDEN,0.0,0
1916474,2015-12-14,31,SEAFOOD,3.0,0
2851202,2017-05-24,1,BEAUTY,1.0,0
975738,2014-07-03,36,PLAYERS AND ELECTRONICS,1.0,0
2376265,2016-08-29,33,BABY CARE,0.0,0
2078642,2016-03-15,32,BREAD/BAKERY,90.0,3
1690654,2015-08-09,45,SCHOOL AND OFFICE SUPPLIES,117.0,2
2115003,2016-04-04,52,AUTOMOTIVE,0.0,0
2847150,2017-05-21,45,DELI,1267.314,12
588949,2013-11-27,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
160671,2013-04-01,17,PLAYERS AND ELECTRONICS,0.0,0
1460064,2015-04-02,26,GROCERY I,1258.0,9
884728,2014-05-13,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2574029,2016-12-18,31,PREPARED FOODS,100.270996,1
1736299,2015-09-04,27,BOOKS,0.0,0
290615,2013-06-13,13,HOME APPLIANCES,1.0,0
2070776,2016-03-11,11,PET SUPPLIES,0.0,0
852874,2014-04-25,39,"LIQUOR,WINE,BEER",56.0,0
1336834,2015-01-23,19,BOOKS,0.0,0
2159463,2016-04-29,5,DELI,180.834,54
2641883,2017-01-26,36,BEAUTY,0.0,0
2769570,2017-04-08,19,GROCERY I,5513.0,53
1522182,2015-05-07,19,MEATS,126.661,14
1239772,2014-11-28,44,POULTRY,1637.239,41
867339,2014-05-03,45,AUTOMOTIVE,17.0,0
1594112,2015-06-16,37,HARDWARE,0.0,0
809312,2014-04-01,17,LAWN AND GARDEN,0.0,0
75640,2013-02-12,31,BOOKS,0.0,0
2673201,2017-02-13,15,BEVERAGES,1849.0,9
2088656,2016-03-21,13,LAWN AND GARDEN,0.0,0
895716,2014-05-19,40,PRODUCE,0.0,0
1089612,2014-09-05,31,HOME CARE,244.0,0
2328351,2016-08-02,39,BEVERAGES,3334.0,10
1807222,2015-10-14,17,EGGS,232.0,0
46630,2013-01-27,18,BABY CARE,0.0,0
2960582,2017-07-24,28,LAWN AND GARDEN,13.0,0
1970353,2016-01-14,43,"LIQUOR,WINE,BEER",5.0,0
999860,2014-07-17,13,PET SUPPLIES,0.0,0
704772,2014-02-01,33,MEATS,211.196,0
1924360,2015-12-18,52,SCHOOL AND OFFICE SUPPLIES,0.0,0
186066,2013-04-15,3,GROCERY I,5654.0,0
2837792,2017-05-16,32,MAGAZINES,0.0,0
2489417,2016-10-31,8,PREPARED FOODS,153.894,0
1938368,2015-12-27,46,HARDWARE,1.0,0
2743591,2017-03-24,4,BOOKS,0.0,0
797580,2014-03-25,38,BEVERAGES,1934.0,0
1332632,2015-01-20,5,PET SUPPLIES,0.0,0
27765,2013-01-16,38,GROCERY I,2329.0,0
18097,2013-01-11,17,GROCERY II,9.0,0
1906702,2015-12-08,8,POULTRY,582.163,0
2712166,2017-03-06,8,POULTRY,555.032,0
680635,2014-01-18,7,EGGS,280.0,0
1124639,2014-09-25,14,SEAFOOD,3.0,2
523384,2013-10-21,44,BOOKS,0.0,0
2920606,2017-07-01,7,CLEANING,1149.0,42
2605545,2017-01-06,16,PRODUCE,475.881,1
835522,2014-04-15,51,POULTRY,626.731,0
216133,2013-05-02,23,HOME AND KITCHEN II,0.0,0
1860967,2015-11-13,24,SCHOOL AND OFFICE SUPPLIES,2.0,0
2520622,2016-11-18,33,HOME AND KITCHEN II,5.0,0
398277,2013-08-12,34,AUTOMOTIVE,5.0,0
2314958,2016-07-26,13,DAIRY,300.0,3
315475,2013-06-27,10,POULTRY,84.047,0
2018528,2016-02-10,45,HOME APPLIANCES,1.0,0
792217,2014-03-22,37,LADIESWEAR,49.0,0
2717501,2017-03-09,8,HOME APPLIANCES,1.0,0
2534569,2016-11-26,25,BOOKS,0.0,0
1433721,2015-03-18,37,BEVERAGES,961.0,0
1414745,2015-03-07,54,BEAUTY,0.0,0
1181945,2014-10-27,22,HOME APPLIANCES,0.0,0
1836035,2015-10-30,25,HARDWARE,4.0,0
824130,2014-04-09,32,LINGERIE,1.0,0
2401315,2016-09-12,36,BOOKS,0.0,0
1933246,2015-12-23,52,CLEANING,0.0,0
965256,2014-06-27,42,CELEBRATION,0.0,0
2765016,2017-04-05,40,GROCERY I,4224.0,54
713676,2014-02-06,33,HOME CARE,0.0,0
905811,2014-05-25,24,PLAYERS AND ELECTRONICS,0.0,0
1461794,2015-04-03,24,PET SUPPLIES,0.0,0
1618135,2015-06-30,11,GROCERY II,7.0,0
2259739,2016-06-25,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
1955932,2016-01-06,39,"LIQUOR,WINE,BEER",37.0,0
1569456,2015-06-02,45,DELI,659.376,3
2147088,2016-04-22,52,DELI,0.0,0
1860969,2015-11-13,25,AUTOMOTIVE,1.0,0
694129,2014-01-26,35,CLEANING,525.0,0
2798054,2017-04-24,18,HOME APPLIANCES,0.0,0
1754818,2015-09-14,46,EGGS,123.0,0
1452255,2015-03-28,7,MEATS,384.908,0
743782,2014-02-23,28,POULTRY,361.406,0
915708,2014-05-30,51,MEATS,904.5252,0
2891183,2017-06-15,30,LAWN AND GARDEN,0.0,0
1439397,2015-03-21,46,BEVERAGES,4648.0,2
2075294,2016-03-13,38,MAGAZINES,29.0,0
1474446,2015-04-10,3,CELEBRATION,0.0,0
566098,2013-11-14,42,HOME AND KITCHEN II,0.0,0
1809537,2015-10-15,31,HOME AND KITCHEN I,6.0,0
2483262,2016-10-28,35,GROCERY I,1340.0,62
2603940,2017-01-05,21,DELI,315.248,0
763432,2014-03-06,3,EGGS,499.0,0
533242,2013-10-27,20,POULTRY,0.0,0
2047047,2016-02-26,45,MEATS,1480.37,53
1248375,2014-12-03,36,HOME CARE,171.0,1
585302,2013-11-25,31,HARDWARE,1.0,0
2031522,2016-02-18,10,DELI,234.0,1
2840466,2017-05-17,8,MEATS,466.105,0
834205,2014-04-15,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
848478,2014-04-23,16,HOME AND KITCHEN I,0.0,0
2609288,2017-01-08,21,FROZEN FOODS,114.136,2
2464656,2016-10-18,13,HOME CARE,98.0,8
1623232,2015-07-02,53,POULTRY,153.228,0
62760,2013-02-05,2,PLAYERS AND ELECTRONICS,0.0,0
1153768,2014-10-11,31,"LIQUOR,WINE,BEER",66.0,0
127522,2013-03-13,37,EGGS,130.0,0
2792223,2017-04-20,53,PLAYERS AND ELECTRONICS,2.0,0
1837942,2015-10-31,29,CLEANING,1226.0,2
1752223,2015-09-13,23,"LIQUOR,WINE,BEER",0.0,0
448806,2013-09-09,51,CELEBRATION,0.0,0
2997316,2017-08-13,9,PERSONAL CARE,510.0,9
567459,2013-11-15,30,MEATS,36.964,0
48572,2013-01-28,21,PREPARED FOODS,0.0,0
2495372,2016-11-04,25,FROZEN FOODS,576.0,7
2159670,2016-04-29,6,HOME CARE,241.0,5
2572104,2016-12-17,28,HOME CARE,331.0,2
2983226,2017-08-06,13,PET SUPPLIES,0.0,0
2494312,2016-11-03,45,CLEANING,3414.0,64
1971627,2016-01-15,3,DELI,377.203,64
222827,2013-05-06,11,FROZEN FOODS,36.0,0
609877,2013-12-09,21,BOOKS,0.0,0
2100921,2016-03-27,8,DELI,335.254,1
2620139,2017-01-14,26,BREAD/BAKERY,215.414,6
2140254,2016-04-19,11,CELEBRATION,12.0,0
1210588,2014-11-12,26,HOME AND KITCHEN II,0.0,0
2164792,2016-05-02,49,PERSONAL CARE,658.0,6
1705452,2015-08-18,11,GROCERY I,5759.817,5
2779604,2017-04-13,5,HARDWARE,1.0,0
1753649,2015-09-14,13,PREPARED FOODS,38.0,0
1566693,2015-06-01,18,HOME CARE,173.0,1
2762035,2017-04-03,8,BABY CARE,0.0,0
67432,2013-02-07,50,GROCERY II,49.0,0
422115,2013-08-25,52,GROCERY I,0.0,0
374187,2013-07-29,9,AUTOMOTIVE,35.0,0
2865078,2017-05-31,48,HOME CARE,419.0,12
855524,2014-04-27,13,SEAFOOD,0.0,0
2630984,2017-01-20,3,PET SUPPLIES,12.0,0
826842,2014-04-10,9,PLAYERS AND ELECTRONICS,0.0,0
2815402,2017-05-03,54,CLEANING,954.0,40
1609819,2015-06-25,28,GROCERY II,2.0,0
1233697,2014-11-25,24,PERSONAL CARE,231.0,1
552837,2013-11-07,20,LINGERIE,0.0,0
862478,2014-04-30,9,MAGAZINES,0.0,0
1198453,2014-11-05,35,PERSONAL CARE,87.0,1
976193,2014-07-03,49,LAWN AND GARDEN,9.0,0
2252959,2016-06-21,23,HOME AND KITCHEN II,3.0,0
2655287,2017-02-03,12,DAIRY,412.0,12
1406218,2015-03-03,15,"LIQUOR,WINE,BEER",16.0,0
1198691,2014-11-05,41,SEAFOOD,6.0,0
1613949,2015-06-27,43,HOME CARE,202.0,0
212765,2013-04-30,29,HARDWARE,0.0,0
2053944,2016-03-01,39,MEATS,197.22101,0
1757376,2015-09-16,18,PLAYERS AND ELECTRONICS,10.0,0
43680,2013-01-25,34,LINGERIE,22.0,0
219105,2013-05-03,7,HOME CARE,0.0,0
952496,2014-06-20,34,HOME APPLIANCES,1.0,0
1954696,2016-01-05,54,CLEANING,1136.0,0
757358,2014-03-03,1,DAIRY,236.0,0
747784,2014-02-25,40,BOOKS,0.0,0
1827463,2015-10-25,34,"LIQUOR,WINE,BEER",0.0,0
961521,2014-06-25,38,AUTOMOTIVE,2.0,0
1151258,2014-10-10,11,LAWN AND GARDEN,1.0,0
1692863,2015-08-10,8,PREPARED FOODS,169.774,0
1879662,2015-11-23,49,HOME AND KITCHEN I,28.0,0
893951,2014-05-18,41,HARDWARE,1.0,0
1082380,2014-09-01,29,GROCERY II,0.0,0
54374,2013-01-31,34,MAGAZINES,0.0,0
2202870,2016-05-24,18,LINGERIE,0.0,0
1716500,2015-08-24,21,BREAD/BAKERY,657.0,0
642328,2013-12-28,31,HOME AND KITCHEN II,0.0,0
1772406,2015-09-24,4,DELI,194.267,1
2758455,2017-04-01,7,HOME CARE,353.0,4
9178,2013-01-06,17,BOOKS,0.0,0
2413183,2016-09-19,19,PERSONAL CARE,185.0,9
1414660,2015-03-07,51,HOME AND KITCHEN II,26.0,0
1514217,2015-05-02,45,GROCERY I,14357.0,27
2378706,2016-08-30,51,AUTOMOTIVE,8.0,0
375774,2013-07-30,52,BEVERAGES,0.0,0
2982089,2017-08-05,31,FROZEN FOODS,156.286,16
1963652,2016-01-10,6,LAWN AND GARDEN,1.0,0
2907668,2017-06-24,43,BREAD/BAKERY,602.0,7
153676,2013-03-28,20,POULTRY,0.0,0
2693381,2017-02-24,30,LAWN AND GARDEN,0.0,0
598219,2013-12-02,43,POULTRY,175.894,0
2674247,2017-02-13,43,PET SUPPLIES,2.0,0
920437,2014-06-02,35,BABY CARE,0.0,0
2473747,2016-10-23,19,BABY CARE,0.0,0
689888,2014-01-24,16,MAGAZINES,0.0,0
136271,2013-03-18,32,HARDWARE,3.0,0
2391159,2016-09-06,50,GROCERY I,5368.0,28
223840,2013-05-06,4,BABY CARE,0.0,0
2912326,2017-06-27,24,EGGS,165.0,1
1226482,2014-11-21,22,BOOKS,0.0,0
807913,2014-03-31,28,CLEANING,837.0,0
2895481,2017-06-17,50,POULTRY,609.426,0
462261,2013-09-17,29,PRODUCE,0.0,0
1915877,2015-12-14,15,PREPARED FOODS,40.0,0
2786486,2017-04-17,42,SEAFOOD,29.912,0
1733130,2015-09-02,38,BEVERAGES,3036.0,8
376216,2013-07-31,15,HOME AND KITCHEN II,0.0,0
771270,2014-03-10,49,PLAYERS AND ELECTRONICS,19.0,0
2333775,2016-08-05,40,HOME AND KITCHEN I,8.0,0
440404,2013-09-05,16,LADIESWEAR,0.0,0
2365969,2016-08-23,44,BABY CARE,0.0,0
2447407,2016-10-08,29,POULTRY,187.205,1
1228057,2014-11-22,16,POULTRY,109.297,1
2643695,2017-01-27,36,SEAFOOD,0.0,0
60641,2013-02-04,10,LAWN AND GARDEN,0.0,0
213148,2013-04-30,4,BABY CARE,0.0,0
996653,2014-07-15,23,LAWN AND GARDEN,0.0,0
580073,2013-11-22,34,SEAFOOD,0.0,0
748282,2014-02-25,54,CLEANING,786.0,0
2284235,2016-07-08,50,DAIRY,1047.0,45
2981269,2017-08-04,9,HOME AND KITCHEN II,29.0,0
932855,2014-06-09,33,FROZEN FOODS,13.0,0
188416,2013-04-16,45,LADIESWEAR,0.0,0
144181,2013-03-22,54,BOOKS,0.0,0
2002703,2016-02-01,50,SEAFOOD,20.786,0
1562165,2015-05-29,40,FROZEN FOODS,93.397,0
1674161,2015-07-31,33,BREAD/BAKERY,230.0,0
1199402,2014-11-06,12,HOME APPLIANCES,0.0,0
615019,2013-12-12,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
985350,2014-07-08,7,BEVERAGES,3568.0,1
2775271,2017-04-11,29,BOOKS,0.0,0
664057,2014-01-09,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2694204,2017-02-24,53,HOME CARE,222.0,5
1641614,2015-07-13,2,PREPARED FOODS,137.261,0
2608193,2017-01-07,40,BREAD/BAKERY,427.0,5
1587453,2015-06-12,5,LINGERIE,12.0,0
549853,2013-11-05,37,CLEANING,1226.0,0
1984450,2016-01-22,39,POULTRY,238.47,19
2093967,2016-03-24,12,HOME CARE,166.0,0
2588188,2016-12-27,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
1646532,2015-07-15,8,PRODUCE,7034.8,209
500861,2013-10-09,12,LAWN AND GARDEN,0.0,0
401943,2013-08-14,37,BEVERAGES,646.0,0
2261261,2016-06-25,7,BEAUTY,5.0,1
324245,2013-07-01,7,LAWN AND GARDEN,0.0,0
508066,2013-10-13,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
270293,2013-06-01,42,MAGAZINES,0.0,0
1470524,2015-04-08,2,FROZEN FOODS,109.261,4
34418,2013-01-20,24,SEAFOOD,53.807,0
2347534,2016-08-13,27,GROCERY II,15.0,0
1019672,2014-07-28,2,BREAD/BAKERY,436.137,0
952313,2014-06-20,29,SEAFOOD,0.0,0
1402570,2015-03-01,13,BOOKS,0.0,0
1460736,2015-04-02,44,MEATS,755.236,0
709806,2014-02-04,25,DELI,92.467,0
22896,2013-01-13,50,PLAYERS AND ELECTRONICS,0.0,0
145839,2013-03-23,50,GROCERY I,6896.0,0
1315021,2015-01-10,7,BOOKS,0.0,0
592430,2013-11-29,31,HARDWARE,1.0,0
2543502,2016-12-01,25,PLAYERS AND ELECTRONICS,3.0,0
2024645,2016-02-14,17,PREPARED FOODS,116.0,0
298174,2013-06-17,25,LADIESWEAR,0.0,0
2301219,2016-07-18,27,PRODUCE,2704.222,1
2577257,2016-12-20,22,MAGAZINES,2.0,0
1743829,2015-09-08,38,EGGS,86.0,1
1629428,2015-07-06,28,LAWN AND GARDEN,0.0,0
292086,2013-06-13,54,BEVERAGES,215.0,0
61474,2013-02-04,33,POULTRY,89.826,0
15049,2013-01-09,31,BABY CARE,0.0,0
2169894,2016-05-05,42,GROCERY I,2631.0,63
2322837,2016-07-30,34,AUTOMOTIVE,5.0,0
1079784,2014-08-30,6,MEATS,569.203,1
1790821,2015-10-04,7,EGGS,308.0,1
2435704,2016-10-01,50,CLEANING,3181.0,36
300474,2013-06-18,4,DELI,121.799,0
457926,2013-09-14,8,HOME CARE,0.0,0
472358,2013-09-23,12,PREPARED FOODS,15.0,0
2609900,2017-01-08,38,PREPARED FOODS,155.612,1
1876118,2015-11-21,5,BEAUTY,5.0,0
2122142,2016-04-08,52,FROZEN FOODS,0.0,0
1034195,2014-08-05,27,DAIRY,491.0,2
2944928,2017-07-15,39,DAIRY,836.0,20
2326749,2016-08-01,43,HOME CARE,342.0,3
425218,2013-08-27,4,GROCERY II,10.0,0
2811276,2017-05-01,39,CELEBRATION,9.0,0
86326,2013-02-18,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
639752,2013-12-27,1,HARDWARE,4.0,0
2861068,2017-05-29,36,BABY CARE,0.0,0
1874215,2015-11-20,46,GROCERY II,53.0,0
2192461,2016-05-18,26,CLEANING,302.0,6
474773,2013-09-24,30,BEAUTY,0.0,0
2502467,2016-11-08,24,FROZEN FOODS,154.484,6
2766703,2017-04-06,38,HOME AND KITCHEN II,22.0,1
2950253,2017-07-18,38,LAWN AND GARDEN,21.0,0
740718,2014-02-21,42,AUTOMOTIVE,0.0,0
2683616,2017-02-18,7,MAGAZINES,16.0,0
300752,2013-06-18,47,MAGAZINES,0.0,0
1919585,2015-12-16,2,DAIRY,1084.0,3
1782258,2015-09-30,16,PLAYERS AND ELECTRONICS,5.0,0
1437752,2015-03-20,5,DAIRY,511.0,1
713133,2014-02-06,19,BEVERAGES,952.0,0
420688,2013-08-25,13,BOOKS,0.0,0
1821066,2015-10-21,54,PLAYERS AND ELECTRONICS,4.0,0
2035211,2016-02-20,14,BEAUTY,1.0,0
2825945,2017-05-09,5,MAGAZINES,8.0,0
2217951,2016-06-01,40,LINGERIE,2.0,0
1269896,2014-12-15,4,MAGAZINES,1.0,0
2234227,2016-06-10,47,POULTRY,1507.212,43
1726458,2015-08-29,5,PRODUCE,1639.698,1
1883041,2015-11-25,43,POULTRY,121.893,0
2224919,2016-06-05,36,PET SUPPLIES,1.0,0
2292763,2016-07-13,4,"LIQUOR,WINE,BEER",35.0,0
2110309,2016-04-02,20,PERSONAL CARE,807.0,0
1563395,2015-05-30,25,LAWN AND GARDEN,13.0,0
2308730,2016-07-22,38,HOME APPLIANCES,0.0,0
2344295,2016-08-11,36,DAIRY,471.0,4
2743970,2017-03-24,5,LAWN AND GARDEN,8.0,0
2092466,2016-03-23,20,BEAUTY,0.0,0
601387,2013-12-04,32,POULTRY,49.586998,0
882047,2014-05-11,8,MAGAZINES,0.0,0
1214788,2014-11-14,43,PERSONAL CARE,146.0,0
1664947,2015-07-26,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2701760,2017-03-01,16,HOME APPLIANCES,0.0,0
1338992,2015-01-24,29,HOME APPLIANCES,0.0,0
643117,2013-12-28,53,GROCERY II,0.0,0
989111,2014-07-11,12,BEAUTY,1.0,0
1058060,2014-08-18,46,HARDWARE,0.0,0
691890,2014-01-25,22,GROCERY I,0.0,0
75888,2013-02-12,38,LINGERIE,40.0,0
406856,2013-08-17,24,SEAFOOD,49.371002,0
1193920,2014-11-02,9,GROCERY II,5.0,0
2396279,2016-09-09,44,HOME APPLIANCES,4.0,0
2455948,2016-10-13,19,"LIQUOR,WINE,BEER",6.0,0
938493,2014-06-12,41,CELEBRATION,0.0,0
2228607,2016-06-07,4,HOME CARE,165.0,0
31343,2013-01-18,38,PET SUPPLIES,0.0,0
377055,2013-07-31,38,PRODUCE,6.0,0
1177538,2014-10-24,48,SEAFOOD,29.944,7
2620065,2017-01-14,23,PRODUCE,1475.943,8
525601,2013-10-22,7,EGGS,211.0,0
2225782,2016-06-06,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
638805,2013-12-26,32,MEATS,30.115,0
819790,2014-04-07,11,BOOKS,0.0,0
1425992,2015-03-14,2,PREPARED FOODS,173.919,0
2359661,2016-08-20,17,PREPARED FOODS,104.0,1
437607,2013-09-03,37,PLAYERS AND ELECTRONICS,0.0,0
1038433,2014-08-07,45,"LIQUOR,WINE,BEER",150.0,0
2075434,2016-03-13,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
1274838,2014-12-18,29,HOME AND KITCHEN I,0.0,0
899512,2014-05-21,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
715170,2014-02-07,25,PLAYERS AND ELECTRONICS,0.0,0
2486315,2016-10-30,20,PREPARED FOODS,167.864,0
2014220,2016-02-08,24,SEAFOOD,23.976,0
2059743,2016-03-04,51,HOME AND KITCHEN I,27.0,0
900047,2014-05-22,13,BREAD/BAKERY,93.0,0
605298,2013-12-06,42,GROCERY I,0.0,0
1893328,2015-12-01,32,LADIESWEAR,0.0,0
2618076,2017-01-13,18,LINGERIE,1.0,0
357057,2013-07-20,27,PRODUCE,24.0,0
1333480,2015-01-21,24,HOME AND KITCHEN II,43.0,0
1527604,2015-05-10,21,BABY CARE,0.0,0
146788,2013-03-24,28,BOOKS,0.0,0
6484,2013-01-04,40,HOME AND KITCHEN II,0.0,0
226347,2013-05-08,10,AUTOMOTIVE,4.0,0
951856,2014-06-20,17,BOOKS,0.0,0
147283,2013-03-24,41,BOOKS,0.0,0
576658,2013-11-20,39,HOME AND KITCHEN II,0.0,0
1975844,2016-01-17,48,BEAUTY,27.0,1
1426323,2015-03-14,29,PRODUCE,0.0,0
1310625,2015-01-08,32,PRODUCE,0.0,0
687719,2014-01-22,54,SEAFOOD,2.0,0
1592412,2015-06-15,39,PRODUCE,1754.625,6
2332446,2016-08-04,53,CELEBRATION,9.0,0
1105400,2014-09-14,24,SEAFOOD,47.826,0
1440443,2015-03-22,25,PET SUPPLIES,0.0,0
66099,2013-02-07,14,AUTOMOTIVE,1.0,0
1214803,2014-11-14,44,CLEANING,2016.0,1
2484652,2016-10-29,24,HOME AND KITCHEN II,48.0,1
1216965,2014-11-15,54,MEATS,47.806,2
1308866,2015-01-07,33,LAWN AND GARDEN,0.0,0
1151198,2014-10-10,1,PET SUPPLIES,1.0,0
647843,2013-12-31,36,LAWN AND GARDEN,1.0,0
2765877,2017-04-06,15,HOME AND KITCHEN I,19.0,0
960917,2014-06-25,20,MAGAZINES,0.0,0
902729,2014-05-23,38,HARDWARE,0.0,0
661099,2014-01-07,9,EGGS,193.0,0
777946,2014-03-14,37,BOOKS,0.0,0
895993,2014-05-19,49,EGGS,398.0,0
1943765,2015-12-30,47,SEAFOOD,103.823,0
519921,2013-10-19,47,CELEBRATION,0.0,0
1915245,2015-12-13,47,MEATS,1122.823,1
1172923,2014-10-22,2,BOOKS,0.0,0
2129240,2016-04-12,51,HARDWARE,0.0,0
973002,2014-07-02,1,PRODUCE,3951.501,178
2027089,2016-02-15,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
124222,2013-03-11,44,EGGS,518.0,0
2833200,2017-05-13,53,HOME CARE,245.0,12
1356384,2015-02-03,17,HOME CARE,0.0,0
2008586,2016-02-05,17,DAIRY,378.0,0
1986478,2016-01-23,46,EGGS,215.0,0
2221272,2016-06-03,34,DELI,255.797,53
75396,2013-02-12,24,MEATS,273.993,0
832312,2014-04-14,12,LADIESWEAR,0.0,0
2349048,2016-08-14,2,DELI,247.702,4
1266779,2014-12-13,52,DAIRY,0.0,0
2200051,2016-05-22,39,CLEANING,1969.0,21
1894304,2015-12-02,10,BREAD/BAKERY,160.0,0
312374,2013-06-25,23,PREPARED FOODS,32.0,0
1387493,2015-02-20,4,DAIRY,692.0,2
1824063,2015-10-23,39,LINGERIE,1.0,0
2874556,2017-06-06,14,PERSONAL CARE,423.0,7
466829,2013-09-19,8,FROZEN FOODS,133.0,0
1529040,2015-05-11,11,HOME CARE,517.0,1
414975,2013-08-21,52,AUTOMOTIVE,0.0,0
1653303,2015-07-19,48,BEVERAGES,6775.0,7
1243896,2014-12-01,10,PLAYERS AND ELECTRONICS,3.0,0
19923,2013-01-12,18,MEATS,90.157,0
2945578,2017-07-15,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
181298,2013-04-12,45,PREPARED FOODS,131.0,0
738285,2014-02-20,24,DELI,201.641,0
62816,2013-02-05,21,HOME APPLIANCES,0.0,0
1066888,2014-08-23,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
2846990,2017-05-21,40,HARDWARE,1.0,0
358829,2013-07-21,27,LAWN AND GARDEN,12.0,0
1808799,2015-10-15,11,BEVERAGES,2269.0,3
600904,2013-12-04,2,CLEANING,1240.0,0
2242543,2016-06-15,30,POULTRY,106.67,5
2728691,2017-03-16,21,LAWN AND GARDEN,2.0,0
2512905,2016-11-14,17,LINGERIE,2.0,0
1209366,2014-11-11,41,HOME AND KITCHEN I,245.0,0
996965,2014-07-15,32,BEAUTY,2.0,0
605863,2013-12-06,9,HOME AND KITCHEN II,0.0,0
1740509,2015-09-06,44,MAGAZINES,7.0,0
1171236,2014-10-21,22,AUTOMOTIVE,0.0,0
2031542,2016-02-18,10,PREPARED FOODS,35.0,0
1964875,2016-01-11,4,"LIQUOR,WINE,BEER",23.0,0
437522,2013-09-03,35,DAIRY,58.0,0
24032,2013-01-14,33,DAIRY,138.0,0
1900145,2015-12-05,24,BREAD/BAKERY,827.496,0
860376,2014-04-29,5,AUTOMOTIVE,0.0,0
787395,2014-03-19,51,HOME AND KITCHEN I,12.0,0
683555,2014-01-20,38,PET SUPPLIES,2.0,0
2369452,2016-08-25,41,LADIESWEAR,16.0,0
2169973,2016-05-05,44,PERSONAL CARE,365.0,2
1789676,2015-10-04,24,LAWN AND GARDEN,10.0,0
1721848,2015-08-27,21,CLEANING,776.0,0
1611838,2015-06-26,34,LADIESWEAR,2.0,0
382198,2013-08-03,32,PERSONAL CARE,209.0,0
2844655,2017-05-20,25,"LIQUOR,WINE,BEER",364.0,7
2392587,2016-09-07,40,LINGERIE,6.0,0
2045387,2016-02-25,49,HARDWARE,2.0,0
2385991,2016-09-03,6,PERSONAL CARE,449.0,6
2716349,2017-03-09,25,LAWN AND GARDEN,16.0,0
1447517,2015-03-26,24,BREAD/BAKERY,528.381,0
1597014,2015-06-18,19,GROCERY I,2408.0,2
349434,2013-07-16,13,PRODUCE,0.0,0
1654301,2015-07-20,26,FROZEN FOODS,16.0,1
